date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:25	53659/53659	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/owl-carousel/owl.carousel.min.js?ver=2.3.4	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/owl-carousel/owl.carousel.min531b.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:26	18833/18833	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Sep%202022%2015:18:25%20GMT	https://juvenusfuturum.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/underscore.mind584.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:26	1426/1426	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2003:52:10%20GMT	https://juvenusfuturum.com/wp-includes/js/wp-util.min.js?ver=6.1.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/wp-util.min6a4d.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:26	21440/21440	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:26	3402/3402	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/mouse.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:26	10728/10728	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/slider.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/slider.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:27	18705/18705	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/resizable.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:27	18324/18324	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/draggable.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:27	4390/4390	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/controlgroup.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:27	4309/4309	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/checkboxradio.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:28	6138/6138	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2018:04:09%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/button.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/button.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:28	12959/12959	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/dialog.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:28	25455/25455	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2018:04:09%20GMT	https://juvenusfuturum.com/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/jquery/ui/sortable.min3f14.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:28	1291/1291	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery.ui.touch-punch.min.js?ver=0.2.3	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery.ui.touch-punch.minf096.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:29	136938/136938	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/bootstrap/js/bootstrap.bundle.min.js?ver=4.6.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/bootstrap/js/bootstrap.bundle.min83b6.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:29	16637/16637	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:48:00%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/ere-main.min.js?ver=4.1.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/ere-main.min8aee.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:29	4335/4335	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:48:00%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/property/ere-compare.min.js?ver=4.1.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/property/ere-compare.min8aee.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:29	907/907	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:48:00%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/ere-carousel.min.js?ver=4.1.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/ere-carousel.min8aee.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:30	2981/2981	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://juvenusfuturum.com/wp-includes/js/comment-reply.min.js?ver=6.1.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/comment-reply.min6a4d.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:30	42792/42792	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/owl-carousel/owl.carousel.min.js?ver=2.1.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/owl-carousel/owl.carousel.min3c94.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:30	35722/35722	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=6.5.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.mine6df.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:30	26540/26540	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:47:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/lib/smart-framework/assets/vendors/perfect-scrollbar/js/perfect-scrollbar.min.js?ver=1.5.3	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/lib/smart-framework/assets/vendors/perfect-scrollbar/js/perfect-scrollbar.mine225.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:31	8847/8847	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/waypoints/jquery.waypoints.min.js?ver=4.0.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/waypoints/jquery.waypoints.minf39e.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:31	9060/9060	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/modernizr/modernizr.min.js?ver=3.5.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/modernizr/modernizr.min3b71.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:31	1977/1977	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/dialogfx/dialogfx.min.js?ver=1.0.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/dialogfx/dialogfx.min8a54.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:31	21689/21689	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/infinite-scroll/infinite-scroll.pkgd.min.js?ver=2.0.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/infinite-scroll/infinite-scroll.pkgd.min7406.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:31	2874/2874	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/jquery.nav/jquery.nav.min.js?ver=3.0.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/jquery.nav/jquery.nav.min6e0e.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:32	12597/12597	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/stellar/stellar.min.js?ver=0.6.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/stellar/stellar.min343b.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:32	5054/5054	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/countdown/countdown.min.js?ver=0.6.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/countdown/countdown.min343b.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:32	587/587	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/matchmedia/matchmedia.min.js?ver=4.0.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/matchmedia/matchmedia.minf39e.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:32	10460/10460	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:47:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/lib/smart-framework/assets/vendors/hc-sticky/hc-sticky.min.js?ver=2.2.7	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/lib/smart-framework/assets/vendors/hc-sticky/hc-sticky.min3cae.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:33	35390/35390	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/js/main.js?ver=6.1.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/js/main6a4d.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:33	522/522	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Nov%202022%2003:44:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/loftloader/assets/js/loftloader.min.js?ver=2022112601	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/loftloader/assets/js/loftloader.mina709.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:33	1424/1424	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Dec%202022%2017:01:57%20GMT	https://juvenusfuturum.com/wp-content/plugins/mystickyelements/js/jquery.cookie.js?ver=2.0.7	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/mystickyelements/js/jquery.cookie5d0a.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:34	18644/18644	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Dec%202022%2017:01:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/mystickyelements/js/mystickyelements-fronted.min.js?ver=2.0.7	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/mystickyelements/js/mystickyelements-fronted.min5d0a.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:34	89336/89336	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Dec%202022%2017:01:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/js/intlTelInput.js?ver=2.0.7	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/js/intlTelInput5d0a.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:34	20640/20640	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.5.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.mine6df.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:34	1746/1746	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/benaa-framework/shortcodes/space/assets/js/space.js?ver=6.1.1	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/benaa-framework/shortcodes/space/assets/js/space6a4d.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:35	45423/45423	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate_bg.min.js?ver=3.19.6	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate_bg.min9322.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:35	9237/9237	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min.js?ver=6.5.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.mine6df.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:35	13187/13187	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/plugins/benaa-framework/core/xmenu/assets/js/app.js?ver=1.0.0.0	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/benaa-framework/core/xmenu/assets/js/app0e03.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:35	2352/2352	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:48:00%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/account/ere-login.min.js?ver=4.1.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/account/ere-login.min8aee.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:35	1426/1426	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202022%2015:48:00%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/account/ere-register.min.js?ver=4.1.2	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/js/account/ere-register.min8aee.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:36	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261be9fd1-3508%22	https://stats.wp.com/e-202251.js	C:/My%20Web%20Sites/Plantilla/stats.wp.com/e-202251.js	(from https://juvenusfuturum.com/juvenus-capital/)
08:33:36	4598/4598	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2004:43:51%20GMT	https://juvenusfuturum.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://juvenusfuturum.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
08:33:37	278/278	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:37	5815/5815	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_gloss-wave_35_f6a828_500x100.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_gloss-wave_35_f6a828_500x100.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:37	262/262	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_100_f6f6f6_1x400.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_100_f6f6f6_1x400.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:38	348/348	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_100_fdf5ce_1x400.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_100_fdf5ce_1x400.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:38	207/207	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:38	328/328	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:42	418/418	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_diagonals-thick_18_b81900_40x40.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_diagonals-thick_18_b81900_40x40.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:42	6922/6922	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_222222_256x240.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:42	6299/6299	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ffffff_256x240.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:43	4549/4549	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ef8c08_256x240.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ef8c08_256x240.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:43	4549/4549	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_228ef1_256x240.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_228ef1_256x240.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:43	4549/4549	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ffd27a_256x240.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-icons_ffd27a_256x240.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:44	312/312	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_diagonals-thick_20_666666_40x40.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:44	205/205	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_flat_10_000000_40x100.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/images/ui-bg_flat_10_000000_40x100.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/jquery-ui/jquery-ui.min.css?ver=1.11.4)
08:33:44	4976/4976	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/owl-carousel/assets/owl.video.play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/owl-carousel/assets/owl.video.play.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/owl-carousel/assets/owl.carousel.min.css?ver=2.3.4)
08:33:48	5428/5428	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/vimeo-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/vimeo-play.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/css/lightgallery.min.css?ver=1.2.18)
